order_id,product_id,category,customer_id,order_time,quantity,gross_item_revenue,item_cost,share_of_order_subtotal,allocated_discount,allocated_net_revenue,net_item_profit,net_item_margin
28799,942,Books,5894,2022-01-15 07:55:19,4,40.16,28.28,0.186965,4.01600000,36.14400000,7.86400000,0.217574147853
28800,992,Books,11897,2021-08-06 12:38:49,1,39.86,31.30,1.000000,7.97000000,31.89000000,0.59000000,0.018501097523
28801,269,Home & Kitchen,18745,2025-08-01 18:33:51,1,145.96,88.62,0.899433,21.89220113,124.06779887,35.44779887,0.285713127764
28801,1026,Books,18745,2025-08-01 18:33:51,1,16.32,10.88,0.100567,2.44779887,13.87220113,2.99220113,0.215697646102
28802,982,Books,4110,2023-12-01 08:40:54,1,15.86,11.72,1.000000,0.00000000,15.86000000,4.14000000,0.261034047919
28803,96,Electronics,909,2023-06-27 18:24:10,1,184.15,99.23,1.000000,0.00000000,184.15000000,84.92000000,0.461145805050
28804,790,Fashion,5141,2023-01-31 14:44:24,1,104.60,68.22,0.741581,5.22814605,99.37185395,31.15185395,0.313487700105
28804,926,Books,5141,2023-01-31 14:44:24,1,6.01,4.76,0.042609,0.30039348,5.70960652,0.94960652,0.166317331444
28804,978,Books,5141,2023-01-31 14:44:24,1,30.44,18.56,0.215810,1.52146048,28.91853952,10.35853952,0.358197187408
28805,14,Electronics,9316,2021-09-04 04:17:15,1,76.66,45.24,0.301514,11.49975379,65.16024621,19.92024621,0.305711647341
28805,187,Home & Kitchen,9316,2021-09-04 04:17:15,1,127.56,66.58,0.501711,19.13525428,108.42474572,41.84474572,0.385933537977
28805,668,Sports,9316,2021-09-04 04:17:15,1,50.03,28.59,0.196775,7.50499194,42.52500806,13.93500806,0.327689721783
28806,426,Beauty,723,2022-03-01 11:59:35,1,39.90,24.74,0.610278,1.99561028,37.90438972,13.16438972,0.347305149014
28806,941,Books,723,2022-03-01 11:59:35,1,25.48,18.84,0.389722,1.27438972,24.20561028,5.36561028,0.221668043810
28807,694,Fashion,7120,2021-01-14 09:51:54,1,175.50,94.21,0.694307,8.77604146,166.72395854,72.51395854,0.434934242055
28807,758,Fashion,7120,2021-01-14 09:51:54,1,53.96,27.65,0.213475,2.69832021,51.26167979,23.61167979,0.460610730798
28807,1033,Toys,7120,2021-01-14 09:51:54,1,23.31,15.82,0.092218,1.16563833,22.14436167,6.32436167,0.285596928204
28808,1071,Toys,6947,2021-08-19 09:46:52,1,45.01,22.51,0.723633,2.25050000,42.75950000,20.24950000,0.473567277447
28808,1119,Toys,6947,2021-08-19 09:46:52,1,17.19,12.06,0.276367,0.85950000,16.33050000,4.27050000,0.261504546707
28809,419,Beauty,17225,2025-01-03 02:16:47,1,87.49,57.19,1.000000,0.00000000,87.49000000,30.30000000,0.346325294319
28810,512,Beauty,4497,2022-07-28 04:30:37,2,167.46,129.64,1.000000,0.00000000,167.46000000,37.82000000,0.225844977905
28811,905,Books,7271,2021-09-09 13:16:33,1,9.95,7.18,1.000000,0.00000000,9.95000000,2.77000000,0.278391959799
28812,219,Home & Kitchen,19562,2021-11-05 10:14:51,1,36.15,18.92,1.000000,7.23000000,28.92000000,10.00000000,0.345781466113
28813,195,Home & Kitchen,8427,2025-10-30 08:40:26,1,114.98,83.84,0.121074,0.00000000,114.98000000,31.14000000,0.270829709515
28813,212,Home & Kitchen,8427,2025-10-30 08:40:26,2,462.52,238.80,0.487032,0.00000000,462.52000000,223.72000000,0.483698002249
28813,248,Home & Kitchen,8427,2025-10-30 08:40:26,1,70.97,41.03,0.074731,0.00000000,70.97000000,29.94000000,0.421868395097
28813,281,Home & Kitchen,8427,2025-10-30 08:40:26,3,256.47,174.99,0.270062,0.00000000,256.47000000,81.48000000,0.317697976372
28813,330,Home & Kitchen,8427,2025-10-30 08:40:26,1,44.73,31.29,0.047101,0.00000000,44.73000000,13.44000000,0.300469483568
28814,375,Beauty,9242,2024-02-14 05:11:40,1,71.07,41.66,0.581588,0.00000000,71.07000000,29.41000000,0.413817363163
28814,423,Beauty,9242,2024-02-14 05:11:40,1,34.03,20.91,0.278478,0.00000000,34.03000000,13.12000000,0.385542168675
28814,1012,Books,9242,2024-02-14 05:11:40,1,17.10,9.43,0.139935,0.00000000,17.10000000,7.67000000,0.448538011696
28815,1087,Toys,18398,2025-01-18 20:24:04,1,7.91,5.26,1.000000,0.40000000,7.51000000,2.25000000,0.299600532623
28816,1137,Toys,16248,2025-05-12 21:51:02,1,14.32,8.84,1.000000,2.15000000,12.17000000,3.33000000,0.273623664749
28817,447,Beauty,1629,2023-07-16 09:17:53,1,81.87,62.89,0.142042,0.00000000,81.87000000,18.98000000,0.231830951508
28817,478,Beauty,1629,2023-07-16 09:17:53,2,106.96,56.70,0.185572,0.00000000,106.96000000,50.26000000,0.469895287958
28817,492,Beauty,1629,2023-07-16 09:17:53,1,90.58,70.37,0.157153,0.00000000,90.58000000,20.21000000,0.223117686023
28817,497,Beauty,1629,2023-07-16 09:17:53,3,296.97,155.58,0.515233,0.00000000,296.97000000,141.39000000,0.476108697848
28818,179,Home & Kitchen,10771,2024-12-10 10:05:56,1,109.33,71.86,0.437933,5.46540517,103.86459483,32.00459483,0.308137675619
28818,240,Home & Kitchen,10771,2024-12-10 10:05:56,1,69.35,36.02,0.277789,3.46680553,65.88319447,29.86319447,0.453274840576
28818,248,Home & Kitchen,10771,2024-12-10 10:05:56,1,70.97,41.03,0.284278,3.54778931,67.42221069,26.39221069,0.391446830650
28819,984,Books,1415,2024-09-06 00:00:10,1,24.37,19.02,1.000000,0.00000000,24.37000000,5.35000000,0.219532211736
28820,1031,Toys,18239,2025-04-02 21:24:55,1,35.10,23.01,1.000000,0.00000000,35.10000000,12.09000000,0.344444444444
28821,1040,Toys,6002,2025-08-16 14:04:23,1,56.23,30.67,1.000000,2.81000000,53.42000000,22.75000000,0.425870460502
28822,731,Fashion,8383,2020-09-06 18:46:01,1,87.03,48.77,1.000000,4.35000000,82.68000000,33.91000000,0.410135462022
28823,229,Home & Kitchen,17759,2022-05-03 19:42:50,4,361.56,284.24,0.884075,54.23797834,307.32202166,23.08202166,0.075106956330
28823,1164,Toys,17759,2022-05-03 19:42:50,1,47.41,30.27,0.115925,7.11202166,40.29797834,10.02797834,0.248845692838
28824,588,Sports,6344,2025-08-10 11:57:00,1,77.60,49.14,0.670352,0.00000000,77.60000000,28.46000000,0.366752577320
28824,991,Books,6344,2025-08-10 11:57:00,3,38.16,20.22,0.329648,0.00000000,38.16000000,17.94000000,0.470125786164
28825,328,Home & Kitchen,3738,2023-04-15 12:11:02,1,48.07,24.24,0.428508,0.00000000,48.07000000,23.83000000,0.495735385896
28825,1118,Toys,3738,2023-04-15 12:11:02,1,64.11,45.12,0.571492,0.00000000,64.11000000,18.99000000,0.296209639682
28826,340,Home & Kitchen,10681,2020-09-16 14:11:21,1,132.06,68.56,1.000000,13.21000000,118.85000000,50.29000000,0.423138409760
28827,864,Books,2583,2022-04-11 05:45:11,1,10.21,8.11,1.000000,0.00000000,10.21000000,2.10000000,0.205680705191
28828,241,Home & Kitchen,9214,2023-06-27 11:19:24,3,427.86,255.75,0.866903,0.00000000,427.86000000,172.11000000,0.402257747861
28828,507,Beauty,9214,2023-06-27 11:19:24,1,48.32,34.09,0.097903,0.00000000,48.32000000,14.23000000,0.294495033113
28828,1030,Toys,9214,2023-06-27 11:19:24,1,17.37,10.06,0.035194,0.00000000,17.37000000,7.31000000,0.420840529649
28829,1151,Toys,16752,2020-09-01 17:39:33,1,9.27,5.12,1.000000,0.00000000,9.27000000,4.15000000,0.447680690399
28830,373,Beauty,2638,2025-07-26 02:47:03,1,93.90,56.72,0.767282,14.08730185,79.81269815,23.09269815,0.289336141808
28830,1028,Toys,2638,2025-07-26 02:47:03,4,28.48,22.28,0.232718,4.27269815,24.20730185,1.92730185,0.079616549665
28831,1184,Toys,3503,2025-08-26 13:20:35,1,47.14,35.19,1.000000,0.00000000,47.14000000,11.95000000,0.253500212134
28832,657,Sports,10050,2021-07-28 15:53:36,1,184.11,111.56,0.442689,9.20350790,174.90649210,63.34649210,0.362173475321
28832,684,Sports,10050,2021-07-28 15:53:36,3,231.78,118.32,0.557311,11.58649210,220.19350790,101.87350790,0.462654457307
28833,686,Fashion,14973,2021-07-07 16:57:55,1,25.79,14.98,1.000000,0.00000000,25.79000000,10.81000000,0.419154711128
28834,454,Beauty,17768,2023-01-17 15:54:21,1,104.23,52.32,1.000000,20.85000000,83.38000000,31.06000000,0.372511393620
28835,354,Beauty,15045,2020-10-24 13:06:44,1,58.99,44.36,1.000000,5.90000000,53.09000000,8.73000000,0.164437747222
28836,235,Home & Kitchen,4625,2024-07-14 05:09:49,1,128.43,99.97,0.920909,0.00000000,128.43000000,28.46000000,0.221599314802
28836,1051,Toys,4625,2024-07-14 05:09:49,1,11.03,8.11,0.079091,0.00000000,11.03000000,2.92000000,0.264732547597
28837,462,Beauty,15592,2021-12-31 21:11:47,1,15.86,11.07,0.350110,1.58600000,14.27400000,3.20400000,0.224464060530
28837,476,Beauty,15592,2021-12-31 21:11:47,1,29.44,20.61,0.649890,2.94400000,26.49600000,5.88600000,0.222146739130
28838,509,Beauty,3548,2025-02-19 14:35:55,1,35.25,22.09,0.352218,3.52570444,31.72429556,9.63429556,0.303688242400
28838,1029,Toys,3548,2025-02-19 14:35:55,3,64.83,46.89,0.647782,6.48429556,58.34570444,11.45570444,0.196341865266
28839,988,Books,3021,2022-04-11 22:21:49,1,37.65,20.68,1.000000,5.65000000,32.00000000,11.32000000,0.353750000000
28840,455,Beauty,1649,2022-02-12 20:21:44,4,235.28,157.36,1.000000,0.00000000,235.28000000,77.92000000,0.331179870792
28841,792,Fashion,9241,2025-01-04 20:44:42,1,27.60,20.67,0.689311,0.00000000,27.60000000,6.93000000,0.251086956522
28841,945,Books,9241,2025-01-04 20:44:42,1,12.44,8.35,0.310689,0.00000000,12.44000000,4.09000000,0.328778135048
28842,287,Home & Kitchen,3793,2023-01-23 07:44:39,4,183.48,145.16,0.660713,0.00000000,183.48000000,38.32000000,0.208851100937
28842,306,Home & Kitchen,3793,2023-01-23 07:44:39,1,94.22,68.48,0.339287,0.00000000,94.22000000,25.74000000,0.273190405434
28843,62,Electronics,13974,2025-03-01 14:20:05,1,126.90,68.29,0.328348,25.38131339,101.51868661,33.22868661,0.327315962407
28843,142,Electronics,13974,2025-03-01 14:20:05,1,74.16,40.36,0.191886,14.83276754,59.32723246,18.96723246,0.319705330479
28843,477,Beauty,13974,2025-03-01 14:20:05,2,185.42,98.34,0.479766,37.08591906,148.33408094,49.99408094,0.337037049228
28844,511,Beauty,8820,2020-09-07 02:40:15,1,21.90,17.36,0.716623,3.28213351,18.61786649,1.25786649,0.067562332702
28844,903,Books,8820,2020-09-07 02:40:15,1,8.66,5.60,0.283377,1.29786649,7.36213351,1.76213351,0.239350931032
28845,552,Sports,12669,2024-04-04 11:52:57,1,49.69,28.15,0.423651,0.00000000,49.69000000,21.54000000,0.433487623264
28845,870,Books,12669,2024-04-04 11:52:57,2,67.60,49.50,0.576349,0.00000000,67.60000000,18.10000000,0.267751479290
28846,1067,Toys,14075,2020-10-09 22:43:03,1,18.39,11.13,1.000000,0.00000000,18.39000000,7.26000000,0.394779771615
28847,422,Beauty,3614,2021-01-30 08:26:43,1,88.85,60.79,1.000000,17.77000000,71.08000000,10.29000000,0.144766460326
28848,151,Electronics,3699,2023-03-25 19:38:48,1,573.06,309.33,1.000000,28.65000000,544.41000000,235.08000000,0.431806910233
28849,62,Electronics,2186,2022-04-11 03:45:46,1,126.90,68.29,1.000000,25.38000000,101.52000000,33.23000000,0.327324665091
28850,1033,Toys,6635,2025-06-14 19:34:44,1,23.31,15.82,0.593130,4.66200000,18.64800000,2.82800000,0.151651651652
28850,1047,Toys,6635,2025-06-14 19:34:44,1,15.99,11.97,0.406870,3.19800000,12.79200000,0.82200000,0.064258911820
28851,369,Beauty,18943,2021-06-14 13:35:51,1,7.41,4.28,0.040883,0.00000000,7.41000000,3.13000000,0.422402159244
28851,378,Beauty,18943,2021-06-14 13:35:51,1,96.63,53.66,0.533131,0.00000000,96.63000000,42.97000000,0.444685915347
28851,383,Beauty,18943,2021-06-14 13:35:51,1,77.21,46.84,0.425986,0.00000000,77.21000000,30.37000000,0.393342831239
28852,933,Books,916,2024-08-28 00:08:36,1,14.22,7.85,0.194501,0.00000000,14.22000000,6.37000000,0.447960618847
28852,976,Books,916,2024-08-28 00:08:36,1,12.49,6.44,0.170838,0.00000000,12.49000000,6.05000000,0.484387510008
28852,1004,Books,916,2024-08-28 00:08:36,1,46.40,37.07,0.634660,0.00000000,46.40000000,9.33000000,0.201077586207
28853,1010,Books,8762,2022-11-07 05:00:04,1,46.46,23.68,1.000000,0.00000000,46.46000000,22.78000000,0.490314248816
28854,367,Beauty,7092,2020-06-30 01:47:17,1,59.87,32.32,0.236519,0.00000000,59.87000000,27.55000000,0.460163687991
28854,378,Beauty,7092,2020-06-30 01:47:17,2,193.26,107.32,0.763481,0.00000000,193.26000000,85.94000000,0.444685915347
28855,437,Beauty,6577,2020-06-10 16:44:47,1,41.84,27.01,0.284878,0.00000000,41.84000000,14.83000000,0.354445506692
28855,1055,Toys,6577,2020-06-10 16:44:47,3,105.03,77.22,0.715122,0.00000000,105.03000000,27.81000000,0.264781491003
28856,123,Electronics,19635,2025-07-19 12:50:07,1,81.79,60.94,0.690386,12.26815481,69.52184519,8.58184519,0.123440987024
28856,491,Beauty,19635,2025-07-19 12:50:07,1,36.68,24.60,0.309614,5.50184519,31.17815481,6.57815481,0.210986020503
28857,177,Home & Kitchen,3333,2024-07-10 02:48:54,1,67.39,38.92,0.210095,3.36992019,64.02007981,25.10007981,0.392065737570
28857,808,Fashion,3333,2024-07-10 02:48:54,2,203.42,106.22,0.634181,10.17226836,193.24773164,87.02773164,0.450342836635
28857,991,Books,3333,2024-07-10 02:48:54,1,12.72,6.74,0.039656,0.63607931,12.08392069,5.34392069,0.442234008903
28857,1002,Books,3333,2024-07-10 02:48:54,1,37.23,23.42,0.116068,1.86173214,35.36826786,11.94826786,0.337824512846
28858,565,Sports,7011,2023-12-07 21:04:12,1,91.63,55.71,1.000000,9.16000000,82.47000000,26.76000000,0.324481629684
28859,359,Beauty,5248,2023-02-14 12:35:46,1,44.66,24.23,0.826272,0.00000000,44.66000000,20.43000000,0.457456336767
28859,416,Beauty,5248,2023-02-14 12:35:46,1,9.39,6.23,0.173728,0.00000000,9.39000000,3.16000000,0.336528221512
28860,357,Beauty,4011,2024-06-19 17:57:53,2,153.20,80.18,0.664786,30.64000000,122.56000000,42.38000000,0.345789817232
28860,410,Beauty,4011,2024-06-19 17:57:53,1,77.25,40.89,0.335214,15.45000000,61.80000000,20.91000000,0.338349514563
28861,977,Books,13889,2024-04-12 22:04:43,1,20.57,13.15,1.000000,0.00000000,20.57000000,7.42000000,0.360719494409
28862,548,Sports,5725,2022-06-19 07:48:59,1,30.71,21.05,1.000000,0.00000000,30.71000000,9.66000000,0.314555519375
28863,1069,Toys,6678,2022-06-15 06:24:27,1,29.57,22.56,0.410239,5.91564095,23.65435905,1.09435905,0.046264582680
28863,1079,Toys,6678,2022-06-15 06:24:27,1,42.51,30.07,0.589761,8.50435905,34.00564095,3.93564095,0.115734943970
28864,393,Beauty,10220,2022-12-21 20:49:07,1,63.39,36.78,0.739242,3.17134810,60.21865190,23.43865190,0.389225782386
28864,405,Beauty,10220,2022-12-21 20:49:07,1,5.63,3.22,0.065656,0.28166414,5.34833586,2.12833586,0.397943568937
28864,487,Beauty,10220,2022-12-21 20:49:07,1,16.73,11.60,0.195102,0.83698776,15.89301224,4.29301224,0.270119482397
28865,1166,Toys,11168,2022-08-21 09:47:23,1,71.16,37.67,1.000000,10.67000000,60.49000000,22.82000000,0.377252438420
28866,950,Books,16693,2021-06-30 21:39:17,1,39.71,30.82,0.473414,0.00000000,39.71000000,8.89000000,0.223873079829
28866,972,Books,16693,2021-06-30 21:39:17,3,21.21,13.05,0.252861,0.00000000,21.21000000,8.16000000,0.384724186704
28866,994,Books,16693,2021-06-30 21:39:17,1,22.96,17.46,0.273724,0.00000000,22.96000000,5.50000000,0.239547038328
28867,448,Beauty,6814,2020-02-19 22:45:15,1,101.46,56.74,1.000000,10.15000000,91.31000000,34.57000000,0.378600372358
28868,1004,Books,2775,2025-05-07 08:01:16,2,92.80,74.14,0.915820,9.27725254,83.52274746,9.38274746,0.112337629512
28868,1024,Books,2775,2025-05-07 08:01:16,1,8.53,5.46,0.084180,0.85274746,7.67725254,2.21725254,0.288808076646
28869,796,Fashion,8607,2020-10-26 12:28:25,1,10.91,7.40,1.000000,1.09000000,9.82000000,2.42000000,0.246435845214
28870,571,Sports,10829,2023-12-23 23:05:50,1,97.95,49.27,1.000000,14.69000000,83.26000000,33.99000000,0.408239250540
28871,732,Fashion,18632,2024-06-19 01:05:39,1,34.22,24.37,0.138756,0.00000000,34.22000000,9.85000000,0.287843366452
28871,783,Fashion,18632,2024-06-19 01:05:39,1,51.63,40.82,0.209350,0.00000000,51.63000000,10.81000000,0.209374394732
28871,821,Fashion,18632,2024-06-19 01:05:39,1,82.47,49.99,0.334401,0.00000000,82.47000000,32.48000000,0.393840184309
28871,845,Fashion,18632,2024-06-19 01:05:39,1,60.97,35.20,0.247222,0.00000000,60.97000000,25.77000000,0.422666885353
28871,850,Fashion,18632,2024-06-19 01:05:39,1,17.33,9.05,0.070270,0.00000000,17.33000000,8.28000000,0.477784189267
28872,875,Books,4191,2020-05-02 02:20:17,1,45.43,34.58,1.000000,0.00000000,45.43000000,10.85000000,0.238828967643
28873,664,Sports,10107,2025-06-13 06:28:12,1,43.48,23.78,1.000000,6.52000000,36.96000000,13.18000000,0.356601731602
28874,521,Sports,17183,2020-12-02 21:25:58,1,64.16,35.56,1.000000,3.21000000,60.95000000,25.39000000,0.416570959803
28875,339,Home & Kitchen,18473,2022-10-01 06:51:19,1,165.42,103.32,1.000000,8.27000000,157.15000000,53.83000000,0.342538975501
28876,274,Home & Kitchen,9523,2024-08-28 23:45:20,1,195.53,105.39,1.000000,0.00000000,195.53000000,90.14000000,0.461003426584
28877,38,Electronics,19539,2022-08-16 14:04:21,1,30.13,16.43,1.000000,6.03000000,24.10000000,7.67000000,0.318257261411
28878,14,Electronics,6075,2025-01-11 14:13:30,1,76.66,45.24,0.728223,0.00000000,76.66000000,31.42000000,0.409861727107
28878,1106,Toys,6075,2025-01-11 14:13:30,1,28.61,19.47,0.271777,0.00000000,28.61000000,9.14000000,0.319468717232
28879,1036,Toys,10388,2024-05-26 04:01:34,1,51.75,36.62,1.000000,2.59000000,49.16000000,12.54000000,0.255085435313
28880,327,Home & Kitchen,14701,2023-03-02 20:53:06,1,42.09,25.67,0.826753,6.31639364,35.77360636,10.10360636,0.282431864943
28880,1177,Toys,14701,2023-03-02 20:53:06,1,8.82,4.54,0.173247,1.32360636,7.49639364,2.95639364,0.394375453315
28881,917,Books,2177,2022-01-01 22:25:21,4,56.96,37.04,1.000000,0.00000000,56.96000000,19.92000000,0.349719101124
28882,772,Fashion,15058,2020-05-03 04:11:51,1,24.33,14.53,0.649493,0.00000000,24.33000000,9.80000000,0.402794903411
28882,1108,Toys,15058,2020-05-03 04:11:51,1,13.13,8.94,0.350507,0.00000000,13.13000000,4.19000000,0.319116527037
28883,445,Beauty,420,2023-02-19 07:05:27,1,28.98,17.99,0.454090,0.00000000,28.98000000,10.99000000,0.379227053140
28883,1066,Toys,420,2023-02-19 07:05:27,1,34.84,20.90,0.545910,0.00000000,34.84000000,13.94000000,0.400114810563
28884,916,Books,17164,2021-02-02 16:27:36,1,40.78,31.38,0.704561,0.00000000,40.78000000,9.40000000,0.230505149583
28884,1012,Books,17164,2021-02-02 16:27:36,1,17.10,9.43,0.295439,0.00000000,17.10000000,7.67000000,0.448538011696
28885,749,Fashion,10832,2022-01-08 20:59:06,1,184.55,127.96,0.751180,9.22449528,175.32550472,47.36550472,0.270157526685
28885,1048,Toys,10832,2022-01-08 20:59:06,1,61.13,45.83,0.248820,3.05550472,58.07449528,12.24449528,0.210841182880
28886,418,Beauty,16600,2020-10-17 20:02:01,1,16.63,11.18,1.000000,0.83000000,15.80000000,4.62000000,0.292405063291
28887,450,Beauty,9209,2021-05-04 23:03:31,1,106.51,70.99,0.506178,21.29997529,85.21002471,14.22002471,0.166882062978
28887,761,Fashion,9209,2021-05-04 23:03:31,1,103.91,56.86,0.493822,20.78002471,83.12997529,26.26997529,0.316010863691
28888,557,Sports,3897,2023-01-01 18:33:10,1,100.88,77.77,1.000000,10.09000000,90.79000000,13.02000000,0.143407864302
28889,170,Electronics,15614,2021-01-11 08:18:07,1,175.77,126.84,0.947241,17.58078896,158.18921104,31.34921104,0.198175405477
28889,360,Beauty,15614,2021-01-11 08:18:07,1,9.79,6.93,0.052759,0.97921104,8.81078896,1.88078896,0.213464307060
28890,417,Beauty,8791,2021-04-18 15:58:49,1,94.91,74.24,1.000000,9.49000000,85.42000000,11.18000000,0.130882697261
28891,706,Fashion,19584,2023-10-08 11:23:57,1,75.47,47.08,0.775642,11.32437821,64.14562179,17.06562179,0.266044997519
28891,831,Fashion,19584,2023-10-08 11:23:57,1,21.83,17.22,0.224358,3.27562179,18.55437821,1.33437821,0.071917161270
28892,1196,Toys,16503,2020-12-08 17:48:39,1,21.83,13.44,1.000000,2.18000000,19.65000000,6.21000000,0.316030534351
28893,824,Fashion,19768,2020-03-14 22:46:35,2,72.00,50.50,1.000000,3.60000000,68.40000000,17.90000000,0.261695906433
28894,364,Beauty,16108,2021-10-09 20:12:55,2,227.20,120.90,0.670523,22.71731791,204.48268209,83.58268209,0.408751886642
28894,501,Beauty,16108,2021-10-09 20:12:55,1,46.78,32.44,0.138059,4.67744776,42.10255224,9.66255224,0.229500391922
28894,1024,Books,16108,2021-10-09 20:12:55,3,25.59,16.38,0.075522,2.55869791,23.03130209,6.65130209,0.288794010170
28894,1105,Toys,16108,2021-10-09 20:12:55,1,39.27,19.77,0.115895,3.92653642,35.34346358,15.57346358,0.440632071748
28895,938,Books,9412,2024-06-16 17:43:48,1,19.76,14.64,1.000000,3.95000000,15.81000000,1.17000000,0.074003795066
28896,503,Beauty,6447,2023-06-18 21:59:54,1,95.23,63.81,1.000000,19.05000000,76.18000000,12.37000000,0.162378577054
28897,894,Books,14911,2022-05-29 07:14:51,4,16.60,8.84,0.457552,0.00000000,16.60000000,7.76000000,0.467469879518
28897,970,Books,14911,2022-05-29 07:14:51,2,19.68,11.82,0.542448,0.00000000,19.68000000,7.86000000,0.399390243902
28898,477,Beauty,8307,2022-05-08 23:46:33,3,278.13,147.51,1.000000,41.72000000,236.41000000,88.90000000,0.376041622605
28899,19,Electronics,1631,2021-03-28 17:26:52,1,223.87,135.45,0.463039,0.00000000,223.87000000,88.42000000,0.394961361504
28899,498,Beauty,1631,2021-03-28 17:26:52,1,88.89,48.87,0.183855,0.00000000,88.89000000,40.02000000,0.450219372258
28899,708,Fashion,1631,2021-03-28 17:26:52,1,75.61,52.07,0.156387,0.00000000,75.61000000,23.54000000,0.311334479566
28899,793,Fashion,1631,2021-03-28 17:26:52,1,40.88,32.21,0.084554,0.00000000,40.88000000,8.67000000,0.212084148728
28899,923,Books,1631,2021-03-28 17:26:52,1,38.07,28.78,0.078742,0.00000000,38.07000000,9.29000000,0.244024166010
28899,1007,Books,1631,2021-03-28 17:26:52,1,16.16,9.55,0.033424,0.00000000,16.16000000,6.61000000,0.409034653465
28900,466,Beauty,4383,2021-08-22 06:10:58,1,51.43,33.49,0.229947,0.00000000,51.43000000,17.94000000,0.348823643788
28900,814,Fashion,4383,2021-08-22 06:10:58,1,168.73,88.14,0.754404,0.00000000,168.73000000,80.59000000,0.477626978012
28900,911,Books,4383,2021-08-22 06:10:58,1,3.50,2.47,0.015649,0.00000000,3.50000000,1.03000000,0.294285714286
28901,364,Beauty,741,2022-04-15 12:32:54,3,340.80,181.35,0.549447,34.08219779,306.71780221,125.36780221,0.408739894805
28901,399,Beauty,741,2022-04-15 12:32:54,2,236.28,174.48,0.380937,23.62952375,212.65047625,38.17047625,0.179498663361
28901,505,Beauty,741,2022-04-15 12:32:54,1,43.18,29.44,0.069616,4.31827846,38.86172154,9.42172154,0.242442207052
28902,650,Sports,7644,2021-04-19 04:05:24,1,270.55,182.95,0.799734,13.53149867,257.01850133,74.06850133,0.288183539110
28902,1109,Toys,7644,2021-04-19 04:05:24,1,67.75,48.34,0.200266,3.38850133,64.36149867,16.02149867,0.248929857152
28903,735,Fashion,12234,2024-12-15 02:47:15,3,196.44,150.36,0.717589,0.00000000,196.44000000,46.08000000,0.234575442883
28903,820,Fashion,12234,2024-12-15 02:47:15,1,77.31,49.50,0.282411,0.00000000,77.31000000,27.81000000,0.359720605355
28904,467,Beauty,1230,2020-06-05 17:08:07,1,44.65,25.05,1.000000,6.70000000,37.95000000,12.90000000,0.339920948617
28905,532,Sports,12881,2021-12-05 14:33:36,1,16.04,8.19,0.178878,0.00000000,16.04000000,7.85000000,0.489401496259
28905,1163,Toys,12881,2021-12-05 14:33:36,1,73.63,55.78,0.821122,0.00000000,73.63000000,17.85000000,0.242428358006
28906,359,Beauty,18339,2021-01-04 23:16:11,1,44.66,24.23,1.000000,4.47000000,40.19000000,15.96000000,0.397113709878
28907,582,Sports,16797,2024-10-13 03:05:20,4,553.44,280.96,0.793485,83.01441303,470.42558697,189.46558697,0.402753575099
28907,642,Sports,16797,2024-10-13 03:05:20,1,82.91,63.74,0.118871,12.43626226,70.47373774,6.73373774,0.095549604093
28907,1048,Toys,16797,2024-10-13 03:05:20,1,61.13,45.83,0.087644,9.16932471,51.96067529,6.13067529,0.117986828612
28908,176,Home & Kitchen,10095,2021-01-17 23:14:09,1,31.77,19.14,1.000000,0.00000000,31.77000000,12.63000000,0.397544853636
28909,389,Beauty,14228,2025-09-09 23:44:41,1,45.08,26.96,1.000000,0.00000000,45.08000000,18.12000000,0.401952085182
28910,177,Home & Kitchen,19813,2025-07-19 12:47:04,1,67.39,38.92,0.148227,13.47829645,53.91170355,14.99170355,0.278078831920
28910,419,Beauty,19813,2025-07-19 12:47:04,1,87.49,57.19,0.192438,17.49838488,69.99161512,12.80161512,0.182902124748
28910,660,Sports,19813,2025-07-19 12:47:04,1,253.91,171.61,0.558486,50.78311697,203.12688303,31.51688303,0.155158601165
28910,895,Books,19813,2025-07-19 12:47:04,1,45.85,25.00,0.100849,9.17020170,36.67979830,11.67979830,0.318425914027
28911,1044,Toys,8485,2023-11-19 15:40:53,1,61.61,42.57,1.000000,0.00000000,61.61000000,19.04000000,0.309040740140
28912,121,Electronics,19081,2023-03-11 23:56:05,1,30.61,18.81,0.414826,1.53070741,29.07929259,10.26929259,0.353147950839
28912,505,Beauty,19081,2023-03-11 23:56:05,1,43.18,29.44,0.585174,2.15929259,41.02070741,11.58070741,0.282313693283
28913,811,Fashion,12223,2025-08-07 20:00:01,1,111.38,78.73,0.630869,16.70542283,94.67457717,15.94457717,0.168414559078
28913,1069,Toys,12223,2025-08-07 20:00:01,1,29.57,22.56,0.167488,4.43508128,25.13491872,2.57491872,0.102443884887
28913,1112,Toys,12223,2025-08-07 20:00:01,1,35.60,23.14,0.201643,5.33949589,30.26050411,7.12050411,0.235306856889
28914,1063,Toys,4120,2024-08-26 07:00:26,1,12.51,7.27,1.000000,1.25000000,11.26000000,3.99000000,0.354351687389
28915,43,Electronics,10273,2025-07-21 16:03:24,1,457.31,330.23,1.000000,22.87000000,434.44000000,104.21000000,0.239872019151
28916,190,Home & Kitchen,18136,2022-05-27 06:04:00,1,36.13,27.01,1.000000,0.00000000,36.13000000,9.12000000,0.252421810130
