customer_id,last_order_time,recency_days,frequency,net_monetary,customer_net_profit,aov,r_score,f_score,m_score,rfm_code,segment
17083,2025-08-02 03:51:52,90,6,966.02,253.80,161.003333,5,5,5,555,Champions
17084,2022-08-20 16:25:58,1168,2,851.00,246.04,425.500000,2,2,5,225,High-value at Risk
17085,2022-05-07 20:37:24,1273,2,187.44,33.63,93.720000,2,2,3,223,Dormant
17086,2022-11-30 00:58:16,1066,2,101.53,27.92,50.765000,2,2,2,222,Dormant
17087,2023-06-15 17:14:50,869,1,4.86,1.67,4.860000,2,1,1,211,Dormant
17089,2023-03-04 10:35:21,972,2,295.61,8.66,147.805000,2,2,4,224,High-value at Risk
17090,2024-11-13 14:36:32,352,3,118.83,33.60,39.610000,4,3,2,432,Established / Mid-value
17091,2020-10-29 19:55:16,1828,1,263.30,105.47,263.300000,1,1,4,114,High-value at Risk
17092,2025-08-19 15:22:58,73,4,723.94,301.58,180.985000,5,4,5,545,Champions
17094,2021-04-22 02:17:17,1653,1,8.79,1.07,8.790000,1,1,1,111,Dormant
17095,2022-02-14 13:50:20,1355,1,225.07,64.53,225.070000,1,1,3,113,Dormant
17097,2025-09-22 07:40:56,39,5,833.62,261.45,166.724000,5,5,5,555,Champions
17098,2025-05-25 01:56:52,159,2,116.12,18.70,58.060000,5,2,2,522,New / Promising
17099,2022-10-15 23:41:38,1112,2,210.20,51.05,105.100000,2,2,3,223,Dormant
17100,2023-09-08 17:49:31,784,2,103.47,22.20,51.735000,3,2,2,322,Established / Mid-value
17102,2025-09-03 01:13:14,58,2,79.54,27.04,39.770000,5,2,2,522,New / Promising
17103,2024-07-31 11:25:36,457,3,623.70,169.62,207.900000,4,3,5,435,Established / Mid-value
17104,2025-01-27 13:03:40,277,2,245.85,57.46,122.925000,4,2,3,423,New / Promising
17105,2022-07-11 04:05:04,1208,1,93.33,26.56,93.330000,2,1,2,212,Dormant
17106,2023-11-09 01:17:14,722,2,212.67,32.43,106.335000,3,2,3,323,Established / Mid-value
17107,2022-09-08 06:11:40,1149,2,170.57,43.76,85.285000,2,2,3,223,Dormant
17108,2025-01-15 07:30:31,289,4,242.07,72.63,60.517500,4,4,3,443,Loyal
17110,2025-05-12 04:46:17,172,3,104.71,36.14,34.903333,5,3,2,532,Established / Mid-value
17112,2024-11-25 02:22:45,340,2,122.73,56.81,61.365000,4,2,2,422,New / Promising
17113,2022-02-19 16:42:05,1350,2,251.27,99.24,125.635000,1,2,3,123,Dormant
17114,2025-10-13 13:38:27,18,1,349.35,46.86,349.350000,5,1,4,514,New / Promising
17115,2022-10-28 17:02:09,1099,1,103.53,32.77,103.530000,2,1,2,212,Dormant
17116,2021-10-31 23:29:21,1461,1,89.56,25.94,89.560000,1,1,2,112,Dormant
17117,2023-09-08 21:43:24,784,3,870.88,148.48,290.293333,3,3,5,335,Established / Mid-value
17118,2023-11-30 00:35:01,701,3,186.00,68.61,62.000000,3,3,3,333,Established / Mid-value
17119,2020-12-10 01:23:14,1786,1,9.54,2.07,9.540000,1,1,1,111,Dormant
17120,2021-12-15 09:06:24,1416,2,151.15,48.57,75.575000,1,2,2,122,Dormant
17121,2024-08-30 03:06:57,427,2,248.75,52.84,124.375000,4,2,3,423,New / Promising
17122,2021-10-02 11:30:55,1490,1,17.82,4.93,17.820000,1,1,1,111,Dormant
17123,2021-10-08 21:00:12,1484,2,444.97,120.46,222.485000,1,2,5,125,High-value at Risk
17125,2024-07-23 21:02:15,465,2,367.42,54.36,183.710000,4,2,4,424,New / Promising
17126,2025-08-09 06:22:03,83,1,57.53,20.51,57.530000,5,1,1,511,New / Promising
17127,2025-07-06 20:32:23,117,3,590.38,87.85,196.793333,5,3,5,535,Established / Mid-value
17128,2024-01-20 18:24:23,650,2,164.41,58.19,82.205000,3,2,3,323,Established / Mid-value
17130,2020-03-29 06:04:30,2042,1,116.90,52.26,116.900000,1,1,2,112,Dormant
17132,2024-11-04 05:50:28,361,2,55.65,17.71,27.825000,4,2,1,421,New / Promising
17133,2025-10-21 13:39:33,10,2,233.90,50.70,116.950000,5,2,3,523,New / Promising
17134,2023-10-16 12:46:49,746,1,47.19,11.23,47.190000,3,1,1,311,Established / Mid-value
17135,2020-08-27 09:56:01,1891,1,35.03,9.23,35.030000,1,1,1,111,Dormant
17136,2023-02-05 05:23:16,999,3,202.51,66.52,67.503333,2,3,3,233,Established / Mid-value
17137,2025-04-12 19:04:14,202,2,146.46,44.84,73.230000,5,2,2,522,New / Promising
17138,2023-10-31 05:01:42,731,3,246.59,74.21,82.196667,3,3,3,333,Established / Mid-value
17139,2024-11-15 02:52:15,350,1,108.60,29.05,108.600000,4,1,2,412,New / Promising
17140,2024-11-11 07:05:16,354,1,352.25,155.94,352.250000,4,1,4,414,New / Promising
17141,2024-11-22 10:53:43,343,5,861.60,231.04,172.320000,4,5,5,455,Champions
17143,2021-11-12 19:09:01,1449,1,597.70,266.68,597.700000,1,1,5,115,High-value at Risk
17145,2023-03-31 19:33:38,945,2,227.51,66.44,113.755000,2,2,3,223,Dormant
17146,2024-02-18 23:04:02,621,1,41.16,6.87,41.160000,3,1,1,311,Established / Mid-value
17147,2024-06-09 23:31:45,509,3,227.46,88.12,75.820000,3,3,3,333,Established / Mid-value
17148,2025-07-08 18:18:06,115,3,394.56,132.81,131.520000,5,3,4,534,Established / Mid-value
17149,2025-10-17 03:23:45,14,2,167.85,67.92,83.925000,5,2,3,523,New / Promising
17151,2021-08-28 02:06:59,1525,4,1368.05,160.98,342.012500,1,4,5,145,High-value at Risk
17153,2020-12-26 06:06:45,1770,2,233.37,61.58,116.685000,1,2,3,123,Dormant
17154,2023-03-21 06:10:39,955,1,39.13,15.35,39.130000,2,1,1,211,Dormant
17155,2021-08-12 20:02:33,1541,1,71.16,15.97,71.160000,1,1,1,111,Dormant
17156,2021-09-23 16:57:16,1499,1,64.23,13.05,64.230000,1,1,1,111,Dormant
17157,2024-05-23 11:44:43,526,1,243.82,67.79,243.820000,3,1,3,313,Established / Mid-value
17158,2023-02-18 10:17:06,986,3,297.53,79.90,99.176667,2,3,4,234,High-value at Risk
17159,2024-07-20 09:13:05,468,4,259.67,84.86,64.917500,4,4,4,444,Champions
17160,2023-07-17 04:06:56,837,2,170.97,51.78,85.485000,3,2,3,323,Established / Mid-value
17161,2021-04-15 14:18:58,1660,1,54.63,15.69,54.630000,1,1,1,111,Dormant
17163,2025-05-07 13:27:03,177,1,22.08,1.41,22.080000,5,1,1,511,New / Promising
17164,2024-08-09 08:02:45,448,4,693.02,184.67,173.255000,4,4,5,445,Champions
17165,2022-07-29 17:08:47,1190,2,58.29,14.77,29.145000,2,2,1,221,Dormant
17166,2022-08-04 18:41:05,1184,1,103.68,45.27,103.680000,2,1,2,212,Dormant
17167,2025-03-11 02:00:36,234,2,113.97,28.23,56.985000,4,2,2,422,New / Promising
17169,2025-02-19 19:46:00,254,2,78.51,15.31,39.255000,4,2,2,422,New / Promising
17170,2024-02-06 19:48:38,633,2,52.00,11.48,26.000000,3,2,1,321,Established / Mid-value
17171,2024-08-27 06:53:36,430,1,199.24,68.18,199.240000,4,1,3,413,New / Promising
17172,2023-11-16 02:03:54,715,2,215.26,74.19,107.630000,3,2,3,323,Established / Mid-value
17174,2021-10-27 09:58:13,1465,2,184.81,77.25,92.405000,1,2,3,123,Dormant
17175,2024-08-11 19:27:23,446,1,88.29,30.97,88.290000,4,1,2,412,New / Promising
17176,2023-05-19 22:49:09,896,2,414.15,112.74,207.075000,2,2,4,224,High-value at Risk
17177,2023-01-12 11:30:14,1023,1,238.65,82.14,238.650000,2,1,3,213,Dormant
17178,2023-05-20 05:39:07,895,2,136.12,59.14,68.060000,2,2,2,222,Dormant
17179,2022-09-05 18:57:40,1152,1,233.34,53.05,233.340000,2,1,3,213,Dormant
17180,2025-06-23 17:31:34,130,2,265.04,79.72,132.520000,5,2,4,524,New / Promising
17181,2025-07-18 22:21:26,105,3,493.68,141.90,164.560000,5,3,5,535,Established / Mid-value
17182,2025-04-03 07:37:00,211,1,118.30,42.76,118.300000,5,1,2,512,New / Promising
17183,2023-08-30 09:07:36,793,3,200.75,72.98,66.916667,3,3,3,333,Established / Mid-value
17186,2021-03-01 13:29:29,1705,1,47.99,0.64,47.990000,1,1,1,111,Dormant
17187,2021-10-18 16:57:23,1474,2,213.06,65.92,106.530000,1,2,3,123,Dormant
17188,2021-08-23 08:26:36,1530,1,81.22,22.89,81.220000,1,1,2,112,Dormant
17189,2023-01-19 23:48:51,1016,3,554.89,185.04,184.963333,2,3,5,235,High-value at Risk
17191,2025-05-04 13:42:43,180,2,228.26,88.07,114.130000,5,2,3,523,New / Promising
17192,2022-02-03 01:57:55,1366,2,566.89,228.00,283.445000,1,2,5,125,High-value at Risk
17193,2023-10-31 20:27:35,731,2,825.21,287.79,412.605000,3,2,5,325,Established / Mid-value
17195,2025-08-23 15:49:49,69,2,86.05,25.61,43.025000,5,2,2,522,New / Promising
17197,2025-01-08 12:09:17,296,1,37.54,4.71,37.540000,4,1,1,411,New / Promising
17198,2025-08-23 15:34:21,69,4,424.53,100.32,106.132500,5,4,4,544,Champions
17199,2024-04-13 05:03:39,566,2,493.54,177.72,246.770000,3,2,5,325,Established / Mid-value
17200,2023-10-04 19:40:24,758,3,540.21,232.85,180.070000,3,3,5,335,Established / Mid-value
17201,2020-12-27 00:48:13,1769,1,190.25,22.09,190.250000,1,1,3,113,Dormant
17202,2025-08-05 20:41:46,87,1,272.75,98.83,272.750000,5,1,4,514,New / Promising
17203,2021-06-12 04:58:12,1602,2,116.70,16.47,58.350000,1,2,2,122,Dormant
17204,2025-09-18 08:58:55,43,3,641.87,193.50,213.956667,5,3,5,535,Established / Mid-value
17205,2024-01-14 02:55:17,656,1,55.05,20.55,55.050000,3,1,1,311,Established / Mid-value
17206,2021-11-01 00:03:36,1460,3,407.19,83.94,135.730000,1,3,4,134,High-value at Risk
17207,2025-02-22 17:48:19,251,3,470.65,149.00,156.883333,4,3,5,435,Established / Mid-value
17209,2024-06-05 13:26:13,513,5,782.01,259.47,156.402000,3,5,5,355,Loyal
17211,2023-08-07 04:52:33,816,1,58.31,9.37,58.310000,3,1,1,311,Established / Mid-value
17212,2022-03-14 12:56:57,1327,1,330.80,144.39,330.800000,2,1,4,214,High-value at Risk
17213,2024-01-04 22:52:30,666,1,164.01,53.21,164.010000,3,1,3,313,Established / Mid-value
17214,2022-06-10 06:37:14,1239,2,207.71,63.40,103.855000,2,2,3,223,Dormant
17215,2024-07-20 04:48:17,468,1,24.76,3.81,24.760000,4,1,1,411,New / Promising
17217,2023-03-27 17:54:33,949,2,308.89,140.07,154.445000,2,2,4,224,High-value at Risk
17218,2023-05-12 17:50:36,903,2,184.01,66.05,92.005000,2,2,3,223,Dormant
17219,2024-12-01 23:01:10,334,2,73.38,31.32,36.690000,4,2,1,421,New / Promising
17220,2021-10-03 00:53:22,1489,1,192.01,30.90,192.010000,1,1,3,113,Dormant
17221,2020-06-24 06:25:38,1955,1,122.04,38.77,122.040000,1,1,2,112,Dormant
17222,2025-10-27 18:14:19,4,4,870.77,268.58,217.692500,5,4,5,545,Champions
17223,2023-11-23 00:47:59,708,4,318.71,131.90,79.677500,3,4,4,344,Loyal
17224,2021-06-03 07:20:49,1611,3,649.69,127.74,216.563333,1,3,5,135,High-value at Risk
17225,2025-01-03 02:16:47,301,3,262.57,85.72,87.523333,4,3,4,434,Established / Mid-value
17226,2021-05-12 14:04:56,1633,2,328.66,99.76,164.330000,1,2,4,124,High-value at Risk
17228,2025-08-04 19:40:50,88,2,92.40,21.51,46.200000,5,2,2,522,New / Promising
17230,2021-07-06 04:29:03,1578,1,30.13,13.70,30.130000,1,1,1,111,Dormant
17231,2023-10-13 21:29:04,749,2,149.42,72.49,74.710000,3,2,2,322,Established / Mid-value
17232,2021-04-28 02:08:31,1647,2,114.65,28.53,57.325000,1,2,2,122,Dormant
17233,2025-10-02 16:11:39,29,5,725.70,273.30,145.140000,5,5,5,555,Champions
17234,2021-12-17 17:52:35,1414,1,144.15,62.26,144.150000,1,1,2,112,Dormant
17235,2022-04-11 19:19:26,1299,2,251.00,53.90,125.500000,2,2,3,223,Dormant
17237,2020-02-05 23:05:58,2095,1,90.06,31.23,90.060000,1,1,2,112,Dormant
17238,2024-08-01 01:33:04,456,2,33.36,8.38,16.680000,4,2,1,421,New / Promising
17240,2025-06-22 02:28:37,131,3,326.45,121.53,108.816667,5,3,4,534,Established / Mid-value
17241,2025-02-01 12:35:20,272,3,142.19,52.63,47.396667,4,3,2,432,Established / Mid-value
17242,2025-06-30 05:40:37,123,3,857.98,321.45,285.993333,5,3,5,535,Established / Mid-value
17243,2024-10-10 12:31:13,386,3,1128.73,280.43,376.243333,4,3,5,435,Established / Mid-value
17244,2024-04-28 04:52:02,551,1,62.56,19.64,62.560000,3,1,1,311,Established / Mid-value
17245,2023-05-19 20:18:54,896,1,85.81,31.71,85.810000,2,1,2,212,Dormant
17246,2025-08-12 03:57:30,80,5,1534.55,587.16,306.910000,5,5,5,555,Champions
17248,2020-07-05 16:54:32,1944,1,133.70,57.13,133.700000,1,1,2,112,Dormant
17249,2025-01-03 02:16:59,301,2,273.41,102.13,136.705000,4,2,4,424,New / Promising
17250,2025-03-14 18:16:42,231,2,407.36,146.79,203.680000,4,2,4,424,New / Promising
17252,2021-07-08 10:16:26,1576,1,550.04,108.02,550.040000,1,1,5,115,High-value at Risk
17253,2025-03-20 21:43:18,225,2,429.53,134.95,214.765000,4,2,4,424,New / Promising
17254,2024-10-25 00:16:10,371,5,1237.21,468.67,247.442000,4,5,5,455,Champions
17256,2023-11-20 04:46:41,711,2,124.81,45.16,62.405000,3,2,2,322,Established / Mid-value
17257,2023-11-16 08:39:21,715,2,278.34,107.89,139.170000,3,2,4,324,Established / Mid-value
17258,2025-04-22 17:37:06,192,2,186.74,25.74,93.370000,5,2,3,523,New / Promising
17263,2025-01-06 09:09:05,298,2,336.68,109.30,168.340000,4,2,4,424,New / Promising
17264,2024-03-04 22:21:26,606,3,606.56,122.51,202.186667,3,3,5,335,Established / Mid-value
17265,2021-12-21 04:50:08,1410,1,35.13,9.93,35.130000,1,1,1,111,Dormant
17266,2023-08-11 14:15:52,812,2,134.71,44.90,67.355000,3,2,2,322,Established / Mid-value
17268,2023-05-28 00:29:13,887,1,7.89,3.47,7.890000,2,1,1,211,Dormant
17269,2024-02-06 17:26:57,633,2,299.79,50.88,149.895000,3,2,4,324,Established / Mid-value
17270,2021-11-30 16:59:35,1431,1,9.95,2.77,9.950000,1,1,1,111,Dormant
17271,2023-08-27 05:54:34,796,1,285.94,80.19,285.940000,3,1,4,314,Established / Mid-value
17272,2024-06-04 01:49:56,514,2,100.01,17.86,50.005000,3,2,2,322,Established / Mid-value
17274,2024-04-03 16:24:21,576,3,185.01,66.33,61.670000,3,3,3,333,Established / Mid-value
17275,2023-07-05 20:37:11,849,3,281.72,132.22,93.906667,3,3,4,334,Established / Mid-value
17276,2024-09-12 19:56:16,414,5,490.71,156.37,98.142000,4,5,5,455,Champions
17277,2021-07-15 12:19:16,1569,1,10.18,2.57,10.180000,1,1,1,111,Dormant
17278,2023-11-29 07:30:27,702,5,859.47,232.35,171.894000,3,5,5,355,Loyal
17279,2025-02-10 23:50:51,263,1,271.95,122.67,271.950000,4,1,4,414,New / Promising
17280,2020-07-23 19:38:57,1926,1,56.04,15.53,56.040000,1,1,1,111,Dormant
17281,2024-02-03 19:01:24,636,4,1222.14,373.92,305.535000,3,4,5,345,Loyal
17282,2025-07-28 08:24:48,95,2,167.63,49.67,83.815000,5,2,3,523,New / Promising
17283,2025-03-28 20:12:07,217,3,731.38,194.99,243.793333,5,3,5,535,Established / Mid-value
17284,2020-08-29 07:23:31,1889,1,175.87,16.59,175.870000,1,1,3,113,Dormant
17285,2021-10-05 02:58:40,1487,2,64.20,14.91,32.100000,1,2,1,121,Dormant
17286,2024-05-05 03:53:36,544,3,711.80,150.91,237.266667,3,3,5,335,Established / Mid-value
17287,2022-02-03 05:23:46,1366,1,4.78,1.67,4.780000,1,1,1,111,Dormant
17288,2025-02-20 04:32:50,253,2,42.27,15.45,21.135000,4,2,1,421,New / Promising
17289,2025-06-28 00:18:16,125,3,1142.55,343.67,380.850000,5,3,5,535,Established / Mid-value
17290,2023-06-30 16:49:22,854,1,62.36,12.38,62.360000,2,1,1,211,Dormant
17291,2024-08-31 07:30:16,426,1,153.23,59.75,153.230000,4,1,3,413,New / Promising
17293,2022-05-18 21:43:25,1262,2,513.33,185.89,256.665000,2,2,5,225,High-value at Risk
17294,2025-09-09 16:41:28,52,2,113.72,47.67,56.860000,5,2,2,522,New / Promising
17295,2025-09-10 15:23:29,51,2,52.28,14.50,26.140000,5,2,1,521,New / Promising
17297,2023-03-24 00:53:16,952,1,81.23,15.72,81.230000,2,1,2,212,Dormant
17298,2025-03-25 01:55:08,220,3,353.93,136.14,117.976667,5,3,4,534,Established / Mid-value
17299,2022-10-30 01:20:17,1097,2,493.37,119.14,246.685000,2,2,5,225,High-value at Risk
17300,2025-01-08 20:48:14,296,3,213.21,40.16,71.070000,4,3,3,433,Established / Mid-value
17301,2025-05-20 03:24:35,164,1,217.76,68.44,217.760000,5,1,3,513,New / Promising
17302,2025-08-27 13:40:02,65,3,188.58,75.73,62.860000,5,3,3,533,Established / Mid-value
17303,2022-11-17 00:01:38,1079,1,7.54,1.27,7.540000,2,1,1,211,Dormant
17304,2024-01-14 16:33:21,656,4,830.67,217.06,207.667500,3,4,5,345,Loyal
17305,2025-07-06 08:01:34,117,2,359.76,69.04,179.880000,5,2,4,524,New / Promising
17306,2022-07-12 12:25:07,1207,1,33.64,10.34,33.640000,2,1,1,211,Dormant
17308,2024-08-06 23:59:33,451,3,280.43,23.19,93.476667,4,3,4,434,Established / Mid-value
17309,2022-11-05 09:06:56,1091,1,36.92,6.32,36.920000,2,1,1,211,Dormant
17310,2024-05-18 20:30:07,531,2,209.70,44.79,104.850000,3,2,3,323,Established / Mid-value
17311,2024-03-19 10:07:07,591,1,30.45,9.70,30.450000,3,1,1,311,Established / Mid-value
17312,2022-07-02 06:05:27,1217,1,26.51,4.98,26.510000,2,1,1,211,Dormant
17313,2024-08-26 11:50:44,431,2,502.56,187.87,251.280000,4,2,5,425,New / Promising
17314,2021-01-25 04:06:58,1740,1,56.60,27.02,56.600000,1,1,1,111,Dormant
17316,2025-04-19 20:37:12,195,2,113.17,18.21,56.585000,5,2,2,522,New / Promising
17319,2024-11-22 15:11:20,343,3,122.83,53.51,40.943333,4,3,2,432,Established / Mid-value
17320,2021-12-09 15:30:58,1422,2,247.91,97.94,123.955000,1,2,3,123,Dormant
17321,2024-07-19 17:00:05,469,2,56.69,25.59,28.345000,4,2,1,421,New / Promising
17322,2025-09-16 22:07:54,45,1,31.63,14.24,31.630000,5,1,1,511,New / Promising
17323,2024-09-18 02:56:03,408,3,591.44,211.81,197.146667,4,3,5,435,Established / Mid-value
17324,2025-09-09 05:34:53,52,2,86.15,26.33,43.075000,5,2,2,522,New / Promising
17325,2025-04-18 11:10:08,196,1,15.18,4.83,15.180000,5,1,1,511,New / Promising
17329,2025-03-16 11:30:14,229,2,271.86,69.27,135.930000,4,2,4,424,New / Promising
17330,2025-10-18 06:30:35,13,3,384.19,133.64,128.063333,5,3,4,534,Established / Mid-value
17331,2023-10-30 22:35:19,732,1,223.87,72.94,223.870000,3,1,3,313,Established / Mid-value
17332,2023-06-27 08:10:14,857,1,203.10,44.89,203.100000,2,1,3,213,Dormant
17333,2021-06-28 09:18:41,1586,2,411.56,138.18,205.780000,1,2,4,124,High-value at Risk
17334,2025-08-02 14:08:07,90,3,259.23,81.25,86.410000,5,3,4,534,Established / Mid-value
17335,2022-11-30 17:49:41,1066,2,259.28,97.09,129.640000,2,2,4,224,High-value at Risk
17336,2024-09-17 07:38:39,409,3,277.31,86.10,92.436667,4,3,4,434,Established / Mid-value
17337,2025-09-13 01:06:23,48,2,151.16,54.68,75.580000,5,2,2,522,New / Promising
17338,2025-08-03 16:10:25,89,2,361.51,96.56,180.755000,5,2,4,524,New / Promising
17339,2024-10-03 19:35:57,393,3,121.21,36.76,40.403333,4,3,2,432,Established / Mid-value
17340,2022-12-14 21:33:16,1052,1,83.53,29.57,83.530000,2,1,2,212,Dormant
17341,2020-12-07 22:55:32,1789,1,32.45,11.75,32.450000,1,1,1,111,Dormant
17345,2024-09-11 06:55:30,415,2,136.38,17.54,68.190000,4,2,2,422,New / Promising
17346,2023-04-11 21:43:13,934,1,34.32,8.10,34.320000,2,1,1,211,Dormant
17347,2025-06-10 04:35:32,143,3,1102.20,331.46,367.400000,5,3,5,535,Established / Mid-value
17348,2025-02-15 08:45:56,258,3,268.09,59.21,89.363333,4,3,4,434,Established / Mid-value
17349,2024-03-16 18:11:52,594,2,78.92,25.41,39.460000,3,2,2,322,Established / Mid-value
17350,2023-08-17 12:18:14,806,2,113.05,34.48,56.525000,3,2,2,322,Established / Mid-value
17351,2025-01-17 06:21:52,287,3,214.02,69.40,71.340000,4,3,3,433,Established / Mid-value
17353,2024-10-26 20:44:46,370,2,255.98,92.08,127.990000,4,2,3,423,New / Promising
17355,2024-08-21 15:25:14,436,1,216.08,90.91,216.080000,4,1,3,413,New / Promising
17356,2020-08-07 08:14:00,1911,1,133.38,41.34,133.380000,1,1,2,112,Dormant
17358,2023-03-15 21:58:10,961,3,445.33,184.53,148.443333,2,3,5,235,High-value at Risk
17362,2022-04-25 21:41:52,1285,1,84.68,19.27,84.680000,2,1,2,212,Dormant
17363,2025-05-10 08:10:19,174,3,521.51,195.49,173.836667,5,3,5,535,Established / Mid-value
17364,2021-01-10 03:39:49,1755,3,467.83,165.53,155.943333,1,3,5,135,High-value at Risk
17365,2024-08-04 18:59:48,453,1,8.39,2.21,8.390000,4,1,1,411,New / Promising
17366,2025-10-09 17:52:58,22,1,48.40,16.81,48.400000,5,1,1,511,New / Promising
17367,2025-10-01 10:51:05,30,4,623.18,198.13,155.795000,5,4,5,545,Champions
17368,2025-09-09 00:37:18,52,2,562.17,166.81,281.085000,5,2,5,525,New / Promising
17369,2025-10-11 17:59:35,20,2,38.85,8.31,19.425000,5,2,1,521,New / Promising
17370,2021-10-28 18:30:21,1464,1,92.60,40.76,92.600000,1,1,2,112,Dormant
17371,2025-01-08 13:45:53,296,2,235.20,96.23,117.600000,4,2,3,423,New / Promising
17372,2024-02-03 15:17:38,636,2,188.29,45.30,94.145000,3,2,3,323,Established / Mid-value
17373,2025-06-20 17:31:05,133,2,615.56,140.95,307.780000,5,2,5,525,New / Promising
17374,2025-05-09 19:59:31,175,1,160.43,49.71,160.430000,5,1,3,513,New / Promising
17375,2025-02-18 09:46:24,255,2,761.89,270.09,380.945000,4,2,5,425,New / Promising
17376,2021-04-22 18:44:39,1653,1,54.23,13.46,54.230000,1,1,1,111,Dormant
17377,2022-12-26 23:47:24,1040,1,68.05,15.98,68.050000,2,1,1,211,Dormant
17379,2025-03-25 07:38:18,220,4,495.41,163.86,123.852500,5,4,5,545,Champions
17380,2021-08-23 23:32:28,1530,2,471.98,48.05,235.990000,1,2,5,125,High-value at Risk
17381,2021-02-10 13:13:41,1724,2,978.35,341.26,489.175000,1,2,5,125,High-value at Risk
17382,2023-11-15 01:31:32,716,2,104.45,40.18,52.225000,3,2,2,322,Established / Mid-value
17383,2024-11-14 15:30:20,351,3,242.54,73.09,80.846667,4,3,3,433,Established / Mid-value
17384,2021-10-19 09:09:04,1473,2,1135.53,511.06,567.765000,1,2,5,125,High-value at Risk
17386,2024-03-14 08:13:16,596,2,61.16,20.09,30.580000,3,2,1,321,Established / Mid-value
17387,2023-12-27 01:20:13,674,4,509.07,136.49,127.267500,3,4,5,345,Loyal
17388,2023-06-08 18:25:27,876,1,90.33,38.46,90.330000,2,1,2,212,Dormant
17389,2024-09-17 10:40:06,409,1,47.66,8.52,47.660000,4,1,1,411,New / Promising
17390,2022-08-11 03:26:56,1177,3,557.18,112.27,185.726667,2,3,5,235,High-value at Risk
17391,2023-01-12 01:09:08,1023,1,242.56,108.88,242.560000,2,1,3,213,Dormant
17392,2021-03-29 13:13:01,1677,1,268.95,88.35,268.950000,1,1,4,114,High-value at Risk
17393,2025-05-13 22:33:18,171,2,527.61,130.26,263.805000,5,2,5,525,New / Promising
17394,2024-10-03 17:17:14,393,1,11.72,4.22,11.720000,4,1,1,411,New / Promising
17397,2025-07-10 19:19:17,113,1,5.37,0.41,5.370000,5,1,1,511,New / Promising
17399,2023-04-22 10:12:24,923,2,132.58,34.28,66.290000,2,2,2,222,Dormant
17400,2025-03-16 08:53:39,229,2,201.86,61.06,100.930000,4,2,3,423,New / Promising
17402,2023-09-18 07:17:11,774,1,321.96,105.91,321.960000,3,1,4,314,Established / Mid-value
17403,2025-10-12 14:22:39,19,1,24.78,7.74,24.780000,5,1,1,511,New / Promising
17404,2024-12-02 00:28:50,333,2,164.26,64.29,82.130000,4,2,3,423,New / Promising
17405,2023-06-09 06:10:06,875,2,515.56,124.99,257.780000,2,2,5,225,High-value at Risk
17406,2025-03-27 01:55:59,218,3,329.75,76.62,109.916667,5,3,4,534,Established / Mid-value
17407,2022-07-11 13:46:12,1208,1,32.05,11.30,32.050000,2,1,1,211,Dormant
17408,2024-02-21 17:18:30,618,3,800.80,202.37,266.933333,3,3,5,335,Established / Mid-value
17409,2025-04-12 09:16:58,202,2,146.07,40.41,73.035000,5,2,2,522,New / Promising
17410,2024-12-27 23:55:37,308,4,472.56,157.61,118.140000,4,4,5,445,Champions
17411,2023-01-06 18:51:35,1029,1,150.53,60.51,150.530000,2,1,2,212,Dormant
17412,2024-10-09 11:22:13,387,2,159.10,38.85,79.550000,4,2,3,423,New / Promising
17414,2024-11-07 20:03:24,358,3,294.83,109.54,98.276667,4,3,4,434,Established / Mid-value
17415,2025-08-21 00:42:31,71,2,173.99,33.66,86.995000,5,2,3,523,New / Promising
17416,2024-12-28 14:26:16,307,3,82.33,23.05,27.443333,4,3,2,432,Established / Mid-value
17417,2024-07-21 17:46:48,467,2,17.92,5.06,8.960000,4,2,1,421,New / Promising
17418,2025-06-21 19:47:07,132,2,315.08,92.89,157.540000,5,2,4,524,New / Promising
17419,2022-08-31 12:24:45,1157,1,224.99,69.35,224.990000,2,1,3,213,Dormant
17420,2023-06-26 18:53:31,858,1,98.99,47.13,98.990000,2,1,2,212,Dormant
17421,2024-10-05 15:10:09,391,3,236.79,45.09,78.930000,4,3,3,433,Established / Mid-value
17422,2025-10-20 13:18:08,11,2,256.66,78.62,128.330000,5,2,3,523,New / Promising
17423,2025-10-24 04:58:15,7,5,269.06,79.21,53.812000,5,5,4,554,Champions
17424,2023-01-09 20:48:46,1026,1,198.45,39.92,198.450000,2,1,3,213,Dormant
17425,2025-09-29 17:32:43,32,2,588.97,232.84,294.485000,5,2,5,525,New / Promising
17426,2024-06-20 22:04:46,498,2,215.04,43.91,107.520000,3,2,3,323,Established / Mid-value
17427,2024-04-19 04:21:12,560,1,242.28,105.32,242.280000,3,1,3,313,Established / Mid-value
17428,2021-12-18 15:45:08,1413,2,146.24,38.94,73.120000,1,2,2,122,Dormant
17429,2025-08-28 12:08:51,64,2,141.35,49.12,70.675000,5,2,2,522,New / Promising
17430,2021-03-21 07:24:46,1685,1,73.39,0.81,73.390000,1,1,1,111,Dormant
17431,2021-04-19 21:53:13,1656,1,122.20,36.65,122.200000,1,1,2,112,Dormant
17432,2022-02-23 11:11:31,1346,1,271.34,35.03,271.340000,1,1,4,114,High-value at Risk
17433,2025-08-22 14:28:59,70,4,548.68,214.55,137.170000,5,4,5,545,Champions
17434,2024-10-01 17:27:49,395,2,455.98,153.15,227.990000,4,2,5,425,New / Promising
